table:0,",,,,,",vol1,vol1_type,Price1,Price1_type,vol2,vol2_type,Price2,Price2_type,vol3,vol3_type,Price3,Price3_type,vol4,vol4_type,Price4,Price4_type,vol5,vol5_type,Price5,Price5_type,vol6,vol6_type,Price6,Price6_type,vol7,vol7_type,Price7,Price7_type,product_type
7,2010,52,"fixed price,swaps(1),,,,volumes",$6.19 ,"fixed price,swaps(1),,,average,price",123,",floors(1),,,,volumes",$6.50 ,",floors(1),,,average,price",60,",ceilings(1),,,,volumes",$8.14 ,",ceilings(1),,,average,price",48,",basis swaps(1)(2),,texas gulf coast,,volumes",$(0.40,",basis swaps(1)(2),,texas gulf coast,average,price",20,",basis swaps(1)(2),western,raton,,volumes",$(0.78,",basis swaps(1)(2),western,raton,average,price",9,",basis swaps(1)(2),western,rockies,,volumes",$(1.93,",basis swaps(1)(2),western,rockies,average,price",9,",basis swaps(1)(2),central,mid-continent,,volumes",$(0.74,",basis swaps(1)(2),central,mid-continent,average,price",natural gas
8,2011,16,"fixed price,swaps(1),,,,volumes",$5.99 ,"fixed price,swaps(1),,,average,price",120,",floors(1),,,,volumes",$6.00 ,",floors(1),,,average,price",120,",ceilings(1),,,,volumes",$9.00 ,",ceilings(1),,,average,price",33,",basis swaps(1)(2),,texas gulf coast,,volumes",$(0.13,",basis swaps(1)(2),,texas gulf coast,average,price",7,",basis swaps(1)(2),western,raton,,volumes",$(0.29,",basis swaps(1)(2),western,raton,average,price",,",basis swaps(1)(2),western,rockies,,volumes",,",basis swaps(1)(2),western,rockies,average,price",,",basis swaps(1)(2),central,mid-continent,,volumes",,",basis swaps(1)(2),central,mid-continent,average,price",natural gas
9,2012,2,"fixed price,swaps(1),,,,volumes",$3.93 ,"fixed price,swaps(1),,,average,price",,",floors(1),,,,volumes",,",floors(1),,,average,price",,",ceilings(1),,,,volumes",,",ceilings(1),,,average,price",,",basis swaps(1)(2),,texas gulf coast,,volumes",,",basis swaps(1)(2),,texas gulf coast,average,price",,",basis swaps(1)(2),western,raton,,volumes",,",basis swaps(1)(2),western,raton,average,price",,",basis swaps(1)(2),western,rockies,,volumes",,",basis swaps(1)(2),western,rockies,average,price",,",basis swaps(1)(2),central,mid-continent,,volumes",,",basis swaps(1)(2),central,mid-continent,average,price",natural gas
12,2010,2373,"fixed price,swaps(1),,,,volumes",$74.63 ,"fixed price,swaps(1),,,average,price",1643,",floors(1),,,,volumes",$75.00 ,",floors(1),,,average,price",1643,",ceilings(1),,,,volumes",$91.33 ,",ceilings(1),,,average,price",,",basis swaps(1)(2),,texas gulf coast,,volumes",,",basis swaps(1)(2),,texas gulf coast,average,price",,",basis swaps(1)(2),western,raton,,volumes",,",basis swaps(1)(2),western,raton,average,price",,",basis swaps(1)(2),western,rockies,,volumes",,",basis swaps(1)(2),western,rockies,average,price",,",basis swaps(1)(2),central,mid-continent,,volumes",,",basis swaps(1)(2),central,mid-continent,average,price",oil
EP20110301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,",,",vol1,vol1_type,Price1,Price1_type,vol2,vol2_type,Price2,Price2_type,vol3,vol3_type,Price3,Price3_type,product_type,instrument_type,,,,,,,,,,,,,,,
4,Fixed Price Swaps,160,"2011,,volumes(1)",$5.94 ,"2011,average,price(1)",105,"2012,,volumes(1)",$6.01 ,"2012,average,price(1)",,"2013,,volumes(1)",,"2013,average,price(1)",natural gas,,,,,,,,,,,,,,,,
5,Ceilings,18,"2011,,volumes(1)",$7.29 ,"2011,average,price(1)",,"2012,,volumes(1)",,"2012,average,price(1)",,"2013,,volumes(1)",,"2013,average,price(1)",natural gas,,,,,,,,,,,,,,,,
6,Floors,18,"2011,,volumes(1)",$6.00 ,"2011,average,price(1)",,"2012,,volumes(1)",,"2012,average,price(1)",,"2013,,volumes(1)",,"2013,average,price(1)",natural gas,,,,,,,,,,,,,,,,
8,Texas Gulf Coast,33,"2011,,volumes(1)",$(0.13,"2011,average,price(1)",,"2012,,volumes(1)",,"2012,average,price(1)",,"2013,,volumes(1)",,"2013,average,price(1)",natural gas,"basis swaps ,",,,,,,,,,,,,,,,
9,Mid-Continent,22,"2011,,volumes(1)",$(0.25,"2011,average,price(1)",,"2012,,volumes(1)",,"2012,average,price(1)",,"2013,,volumes(1)",,"2013,average,price(1)",natural gas,"basis swaps ,",,,,,,,,,,,,,,,
12,Fixed Price Swaps,2008,"2011,,volumes(1)",$87.54 ,"2011,average,price(1)",,"2012,,volumes(1)",,"2012,average,price(1)",,"2013,,volumes(1)",,"2013,average,price(1)",oil,"basis swaps ,",,,,,,,,,,,,,,,
13,Ceilings,,"2011,,volumes(1)",,"2011,average,price(1)",1464,"2012,,volumes(1)",$95.00 ,"2012,average,price(1)",2920,"2013,,volumes(1)",$96.88 ,"2013,average,price(1)",oil,"basis swaps ,",,,,,,,,,,,,,,,
14,Three Way Collars Ceiling,3650,"2011,,volumes(1)",$94.27 ,"2011,average,price(1)",,"2012,,volumes(1)",,"2012,average,price(1)",,"2013,,volumes(1)",,"2013,average,price(1)",oil,"basis swaps ,",,,,,,,,,,,,,,,
15,"Three Way Collars Floors ,",3650,"2011,,volumes(1)",$85.14 ,"2011,average,price(1)",,"2012,,volumes(1)",,"2012,average,price(1)",,"2013,,volumes(1)",,"2013,average,price(1)",oil,"basis swaps ,",,,,,,,,,,,,,,,
ESCR20150415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,type of contract,vol1,vol1_type,dattime1,dattime1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,
1,Fixed price swap,20400,remaining contractual volume (bbls),01/15|12/15,term,$91.44 ,price ($/bbl)(1),,,,,,,,,,,,,,,,,,,,,,,
ESCR20150415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,type of contract,vol1,vol1_type,dattime1,dattime1_type,Price1,Price1_type,Price2,Price2_type,,,,,,,,,,,,,,,,,,,,,
6,Three-way costless collar,6600000,remaining contractual volume ,01/15|12/15,term,$3.85 ,"price ,",put ,"price ,,",,,,,,,,,,,,,,,,,,,,,
7,Three-way costless collar,6600000,remaining contractual volume ,01/15|12/15,term,$4.08 ,"price ,",call ,"price ,,",,,,,,,,,,,,,,,,,,,,,
10,Fixed price swap,1830000,remaining contractual volume ,01/16|12/16,term,$4.07 ,"price ,",,"price ,,",,,,,,,,,,,,,,,,,,,,,
11,Fixed price swap,3660000,remaining contractual volume ,01/16|12/16,term,$4.15 ,"price ,",,"price ,,",,,,,,,,,,,,,,,,,,,,,
ESTE20130614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,1,Price1,Price1_type,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Production Volumes of oil and gas that were produced were removed from reserves during the year.,"revisions of previous estimates – estimates reflect an overall steady trend of increases in oil and gas prices since december 2008, when prices reached a 5-year low.",,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCO20030326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,dattime1,dattime1_type,vol1,vol1_type,,,,,,,,,,,,,,,,,,,,,,,,,,
1,First Quarter,oil swaps2003 contract period,187800,"oil swaps,volumes (bbls), $24.03perBbl",,,,,,,,,,,,,,,,,,,,,,,,,,
2,Second Quarter,oil swaps2003 contract period,187800,"oil swaps,volumes (bbls), $24.03perBbl",,,,,,,,,,,,,,,,,,,,,,,,,,
3,Third Quarter,oil swaps2003 contract period,187800,"oil swaps,volumes (bbls), $24.03perBbl",,,,,,,,,,,,,,,,,,,,,,,,,,
4,Fourth Quarter,oil swaps2003 contract period,187800,"oil swaps,volumes (bbls), $24.03perBbl",,,,,,,,,,,,,,,,,,,,,,,,,,
EXCO20030326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,dattime1,dattime1_type,vol1,vol1_type,,,,,,,,,,,,,,,,,,,,,,,,,,
1,First Quarter,natural gas swaps2003 contract period,2625000,"natural gas swaps,volumes (mmbtus), $4.31perMmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
2,Second Quarter,natural gas swaps2003 contract period,2529000,"natural gas swaps,volumes (mmbtus), $3.92perMmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
3,Third Quarter,natural gas swaps2003 contract period,2406000,"natural gas swaps,volumes (mmbtus), $3.85perMmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
4,Fourth Quarter,natural gas swaps2003 contract period,2328000,"natural gas swaps,volumes (mmbtus), $3.88perMmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
EXCO20030326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:2,commodity,dattime1,dattime1_type,dattime2,dattime2_type,dattime3,dattime3_type,vol1,vol1_type,Price1,Price1_type,,"market value at december 31, 2002 (4),",,,,,,,,,,,,,,,,,
0,natural gas,3/12/2002,contract date (1),1/1/2003,effective date,12/31/2003,termination date,455000 mmbtus,"notional volume/range per month (2)(3), 5460000 mmbtus",$3.50 ,"strike price,",,"$(5,858,928",,,,,,,,,,,,,,,,,
1,Natural Gas,12/16/2002,contract date (1),1/1/2003,effective date,12/31/2003,termination date,321000 Mmbtus - 420000 Mmbtus,"notional volume/range per month (2)(3), 4428000 Mmbtus",$4.61 ,"strike price,",Neg5,"$90,258 ",,,,,,,,,,,,,,,,,
2,Oil,4/5/2002,contract date (1),1/1/2003,effective date,12/31/2003,termination date,40000 Bbls,"notional volume/range per month (2)(3), 480000 Bbls",$22.94 ,"strike price,",,"$(1,893,760",,,,,,,,,,,,,,,,,
3,Oil,9/5/2002,contract date (1),1/1/2003,effective date,12/31/2003,termination date,22600 Bbls,"notional volume/range per month (2)(3), 271200 Bbls",$25.95 ,"strike price,",,"$(261,730",,,,,,,,,,,,,,,,,
4,Oil,9/5/2002,contract date (1),1/1/2004,effective date,12/31/2004,termination date,20000 Bbls,"notional volume/range per month (2)(3), 240000 Bbls",$23.96 ,"strike price,",,"$140,001 ",,,,,,,,,,,,,,,,,
FST20030321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,,vol1,vol1_type,vol2,vol2_type,additional,,,,,,,,,,,,,,,,,,,,,,,,
1,First Quarter 2003,41.6,natural gasbbtus per day,$3.88 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
2,Second Quarter 2003,80,natural gasbbtus per day,$4.10 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
3,Third Quarter 2003,60,natural gasbbtus per day,$4.07 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
4,Fourth Quarter 2003,33.5,natural gasbbtus per day,$4.16 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
6,Second Quarter 2004,20,natural gasbbtus per day,$3.90 ,"natural gas,average hedged price per mmbtu",first quarter 2004,,,,,,,,,,,,,,,,,,,,,,,,
7,Third Quarter 2004,20,natural gasbbtus per day,$3.90 ,"natural gas,average hedged price per mmbtu",first quarter 2004,,,,,,,,,,,,,,,,,,,,,,,,
8,Fourth Quarter 2004,6.7,natural gasbbtus per day,$3.90 ,"natural gas,average hedged price per mmbtu",first quarter 2004,,,,,,,,,,,,,,,,,,,,,,,,
FST20030321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,
1,First Quarter 2003,8000,oil (nymex wti)barrels per day,$23.62 ,"oil (nymex wti),average hedged price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,
2,Second Quarter 2003,10500,oil (nymex wti)barrels per day,$24.54 ,"oil (nymex wti),average hedged price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,
3,Third Quarter 2003,7000,oil (nymex wti)barrels per day,$23.21 ,"oil (nymex wti),average hedged price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,
4,Fourth Quarter 2003,7000,oil (nymex wti)barrels per day,$23.16 ,"oil (nymex wti),average hedged price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,
5,First Quarter 2004,5000,oil (nymex wti)barrels per day,$23.07 ,"oil (nymex wti),average hedged price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,
6,Second Quarter 2004,3000,oil (nymex wti)barrels per day,$23.10 ,"oil (nymex wti),average hedged price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,
7,Third Quarter 2004,2000,oil (nymex wti)barrels per day,$22.98 ,"oil (nymex wti),average hedged price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,
8,Fourth Quarter 2004,2000,oil (nymex wti)barrels per day,$22.98 ,"oil (nymex wti),average hedged price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,
FST20030321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:2,,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,
1,First Quarter 2003,13.1,natural gasbbtus per day,$4.88 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
2,Second Quarter 2003,40,natural gasbbtus per day,$5.08 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
3,Third Quarter 2003,40,natural gasbbtus per day,$5.08 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
4,Fourth Quarter 2003,26.7,natural gasbbtus per day,$4.98 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
FST20030321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:3,,vol1,vol1_type,vol2,vol2_type,additional,,,,,,,,,,,,,,,,,,,,,,,,
1,First Quarter 2003,41.6,natural gasbbtus per day,$3.88 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
2,Second Quarter 2003,80,natural gasbbtus per day,$4.10 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
3,Third Quarter 2003,60,natural gasbbtus per day,$4.07 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
4,Fourth Quarter 2003,33.5,natural gasbbtus per day,$4.16 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
6,Second Quarter 2004,20,natural gasbbtus per day,$3.90 ,"natural gas,average hedged price per mmbtu",first quarter 2004,,,,,,,,,,,,,,,,,,,,,,,,
7,ThirdQuarter 2004,20,natural gasbbtus per day,$3.90 ,"natural gas,average hedged price per mmbtu",first quarter 2004,,,,,,,,,,,,,,,,,,,,,,,,
8,Fourth Quarter 2004,6.7,natural gasbbtus per day,$3.90 ,"natural gas,average hedged price per mmbtu",first quarter 2004,,,,,,,,,,,,,,,,,,,,,,,,
FST20030321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:4,,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,
1,First Quarter 2003,8000,oil (nymex wti)barrels per day,$23.62 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
2,Second Quarter 2003,10500,oil (nymex wti)barrels per day,$24.54 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
3,Third Quarter 2003,7000,oil (nymex wti)barrels per day,$23.21 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
4,Fourth Quarter 2003,7000,oil (nymex wti)barrels per day,$23.16 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
5,First Quarter 2004,5000,oil (nymex wti)barrels per day,$23.07 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
6,Second Quarter 2004,3000,oil (nymex wti)barrels per day,$23.10 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
7,ThirdQuarter 2004,2000,oil (nymex wti)barrels per day,$22.98 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
8,Fourth Quarter 2004,2000,oil (nymex wti)barrels per day,$22.98 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
FST20030321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:5,,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,,,,,,,,,,,,,,,,,,,,,,,
1,First Quarter 2003,80,natural gasbbtus per day,$3.44 ,"natural gas,average floor price per mmbtu",$5.10 ,"natural gas,average ceiling price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,
2,Second Quarter 2003,20,natural gasbbtus per day,$3.25 ,"natural gas,average floor price per mmbtu",$4.08 ,"natural gas,average ceiling price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,
3,Third Quarter 2003,20,natural gasbbtus per day,$3.25 ,"natural gas,average floor price per mmbtu",$4.08 ,"natural gas,average ceiling price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,
4,Fourth Quarter 2003,33.3,natural gasbbtus per day,$3.49 ,"natural gas,average floor price per mmbtu",$4.93 ,"natural gas,average ceiling price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,
5,First Quarter 2004,40,natural gasbbtus per day,$3.55 ,"natural gas,average floor price per mmbtu",$5.15 ,"natural gas,average ceiling price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,
FST20030321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:6,,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,,,,,,,,,,,,,,,,,,,,,,,
1,First Quarter 2003,5500,oil (nymex wti)barrels per day,$23.36 ,"oil (nymex wti),average floor price per bbl",$27.04 ,"oil (nymex wti),average ceiling price per bbl",,,,,,,,,,,,,,,,,,,,,,,
2,Second Quarter 2003,3000,oil (nymex wti)barrels per day,$22.00 ,"oil (nymex wti),average floor price per bbl",$25.42 ,"oil (nymex wti),average ceiling price per bbl",,,,,,,,,,,,,,,,,,,,,,,
3,Third Quarter 2003,3000,oil (nymex wti)barrels per day,$22.00 ,"oil (nymex wti),average floor price per bbl",$25.42 ,"oil (nymex wti),average ceiling price per bbl",,,,,,,,,,,,,,,,,,,,,,,
4,Fourth Quarter 2003,3000,oil (nymex wti)barrels per day,$22.00 ,"oil (nymex wti),average floor price per bbl",$25.42 ,"oil (nymex wti),average ceiling price per bbl",,,,,,,,,,,,,,,,,,,,,,,
5,First Quarter 2004,2000,oil (nymex wti)barrels per day,$22.00 ,"oil (nymex wti),average floor price per bbl",$24.08 ,"oil (nymex wti),average ceiling price per bbl",,,,,,,,,,,,,,,,,,,,,,,
FST20030321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:7,,vol1,vol1_type,Price1,Price1_type,,,,,,,,,,,,,,,,,,,,,,,,,
1,2003,5.5,natural gasbcf,$2.78CDN,"natural gas,sales price per mcf",,,,,,,,,,,,,,,,,,,,,,,,,
2,2004,5.5,natural gasbcf,$2.88CDN,"natural gas,sales price per mcf",,,,,,,,,,,,,,,,,,,,,,,,,
3,2005,5.5,natural gasbcf,$2.99CDN,"natural gas,sales price per mcf",,,,,,,,,,,,,,,,,,,,,,,,,
4,2006,5.5,natural gasbcf,$3.11CDN,"natural gas,sales price per mcf",,,,,,,,,,,,,,,,,,,,,,,,,
5,2007,5.5,natural gasbcf,$3.23CDN,"natural gas,sales price per mcf",,,,,,,,,,,,,,,,,,,,,,,,,
6,2008,5.5,natural gasbcf,$3.36CDN,"natural gas,sales price per mcf",,,,,,,,,,,,,,,,,,,,,,,,,
7,2009,3.6,natural gasbcf,$4.06CDN,"natural gas,sales price per mcf",,,,,,,,,,,,,,,,,,,,,,,,,
8,2010,1.7,natural gasbcf,$6.23CDN,"natural gas,sales price per mcf",,,,,,,,,,,,,,,,,,,,,,,,,
9,2011,0.8,natural gasbcf,$6.57CDN,"natural gas,sales price per mcf",,,,,,,,,,,,,,,,,,,,,,,,,
FST20030321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:8,,vol1,vol1_type,vol2,vol2_type,Price1,Price1_type,,,,,,,,,,,,,,,,,,,,,,,
1,2003,1.2,natural gasbcf,$5.13CDN,"natural gas,purchase price per mcf",$5.17CDN,"natural gas,sales price per mcf",,,,,,,,,,,,,,,,,,,,,,,
FST20040315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,,,,,,,,,,,,,,,,,,,,,,,
1,Fourth Quarter 2004,6.6,natural gasbbtus per day,$5.00 ,"natural gas,average floor price per mmbtu",$6.70 ,"natural gas,average ceiling price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,
2,First Quarter 2005,10,natural gasbbtus per day,$5.00 ,"natural gas,average floor price per mmbtu",$6.70 ,"natural gas,average ceiling price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,
FST20040315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,vol4,vol4_type,,,,,,,,,,,,,,,,,,,,,
1,First Quarter 2005,1500,oil (nymex wti)barrels per day,$24.00 ,"oil (nymex wti),average lower floor price per bbl",$28.00 ,"oil (nymex wti),average upper floor price per bbl",$32.00 ,"oil (nymex wti),average ceiling price per bbl",,,,,,,,,,,,,,,,,,,,,
2,Second Quarter 2005,1500,oil (nymex wti)barrels per day,$24.00 ,"oil (nymex wti),average lower floor price per bbl",$28.00 ,"oil (nymex wti),average upper floor price per bbl",$32.00 ,"oil (nymex wti),average ceiling price per bbl",,,,,,,,,,,,,,,,,,,,,
3,Third Quarter 2005,1500,oil (nymex wti)barrels per day,$24.00 ,"oil (nymex wti),average lower floor price per bbl",$28.00 ,"oil (nymex wti),average upper floor price per bbl",$32.00 ,"oil (nymex wti),average ceiling price per bbl",,,,,,,,,,,,,,,,,,,,,
4,Fourth Quarter 2005,1500,oil (nymex wti)barrels per day,$24.00 ,"oil (nymex wti),average lower floor price per bbl",$28.00 ,"oil (nymex wti),average upper floor price per bbl",$32.00 ,"oil (nymex wti),average ceiling price per bbl",,,,,,,,,,,,,,,,,,,,,
FST20040315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:2,,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,
1,First Quarter 2004,94.9,natural gasbbtus per day,$5.03 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
2,Second Quarter 2004,112.3,natural gasbbtus per day,$4.72 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
3,Third Quarter 2004,112.3,natural gasbbtus per day,$4.72 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
4,Fourth Quarter 2004,85.7,natural gasbbtus per day,$4.78 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
5,First Quarter 2005,70,natural gasbbtus per day,$4.63 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
6,Second Quarter 2005,70,natural gasbbtus per day,$4.63 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
7,Third Quarter 2005,70,natural gasbbtus per day,$4.63 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
8,Fourth Quarter 2005,70,natural gasbbtus per day,$4.63 ,"natural gas,average hedged price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,
FST20040315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:3,,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,
1,First Quarter 2004,11850,oil (nymex wti)barrels per day,$25.79 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
2,Second Quarter 2004,12850,oil (nymex wti)barrels per day,$25.70 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
3,Third Quarter 2004,10850,oil (nymex wti)barrels per day,$25.60 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
4,Fourth Quarter 2004,6850,oil (nymex wti)barrels per day,$25.90 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
5,First Quarter 2005,2500,oil (nymex wti)barrels per day,$25.45 ,"oil (nymex wti),average hedged price per barrel",,,,,,,,,,,,,,,,,,,,,,,,,
